id,ra,dec,zml,zml_err,odds,model_classification,probnrel,probrel,probltg,probetg,probnrel_bin,probrel_bin,probltg_bin,probetg_bin,r_petro,g_auto,e_g_auto,r_auto,e_r_auto,u_auto,e_u_auto,i_auto,e_i_auto,z_auto,e_z_auto,prob_gal,prob_star,kron_radius,photoflag_r,fwhm_r,brightstarflag,a,b,fwhm,fwhm_n,q,distance_k4,distance_k5,distance_k10,density_k4,density_k5,density_k10,separation,PROB_GAL,J0378_auto,J0395_auto,J0410_auto,J0430_auto,J0515_auto,J0660_auto,J0861_auto,e_J0378_auto,e_J0395_auto,e_J0410_auto,e_J0430_auto,e_J0515_auto,e_J0660_auto,e_J0861_auto
iDR3.SPLUS-s30s47.064782,317.9666704513952,-38.43041164574794,0.095,0.007996,0.98463,ETG,0.3390651,0.644387,0.038036592,0.9862592,0.0,1.0,0.0,1.0,16.942287,17.758387583731707,0.0241975337266922,16.930880062645773,0.0116412369534373,19.83464160505645,0.1713292151689529,16.45185832285566,0.0110074197873473,16.203667522247116,0.0194419473409652,1.0,0.0,4.384327,2,4.402795,0,5.3177896,3.850373,4.2465525,1.512344,0.7240552,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.387753,18.803343,18.50039,18.516798,17.408749,16.769413,16.322893,0.23536292,0.20493974,0.14219098,0.14254005,0.041259706,0.014228291,0.021427277
iDR3.SPLUS-s30s47.065925,318.65600762007443,-38.24447272482292,0.247,0.009532,0.955358,ETG,0.8141834,0.20922056,0.24174011,0.9037007,1.0,0.0,0.0,1.0,17.868671,19.22606546775439,0.0686240941286087,17.877581573218652,0.0209159106016159,21.490851026374685,0.6122804880142212,17.336043694952178,0.0184717811644077,17.058654471558587,0.0321323424577713,1.0,0.0,4.4728813,2,5.0714726,0,4.2341084,2.6447988,4.657519,1.6587033,0.62464124,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.44032,21.853228,20.965954,19.52497,18.817083,17.746632,17.115574,0.48354936,2.6309905,1.0273367,0.27135354,0.1113592,0.026152842,0.033442486
iDR3.SPLUS-s22s21.056133,315.40299796647696,-28.056561385540714,0.0425,0.005569,0.996773,ETG,0.06721653,0.8976699,0.00726339,0.99659014,0.0,1.0,0.0,1.0,14.805555,15.6390834263224,0.0073050414212048,14.716126935110443,0.0035505422856658,18.65229230149969,0.1445943713188171,14.235539864848596,0.0029313345439732,13.89744389255396,0.0036981771700084,1.0,0.0,3.6919794,3,5.8358655,0,13.633598,10.045032,5.741164,2.5694025,0.73678505,0.0756273793435406,0.0923515419328525,0.1585346524120071,750.4720651881051,629.0922644866966,426.9570932123403,0.0,1.0,17.423763,17.2044,17.041702,16.392124,15.438871,14.680307,14.049214,0.06334087,0.087314844,0.0640638,0.035220586,0.013238319,0.0038677151,0.0053191474
iDR3.SPLUS-s30s47.018956,319.5132191836315,-39.17989181077493,0.083,0.006889,0.978554,ETG,0.3049109,0.673394,0.041121185,0.9887388,0.0,1.0,0.0,1.0,16.117138,16.978032755102827,0.0180348083376884,16.11739261676498,0.0083369426429271,18.967186248078363,0.1194995120167732,15.693208062851443,0.0081068519502878,15.458571922979246,0.0145723996683955,1.0,0.0,4.5319552,3,4.585061,0,7.3906684,5.7988486,4.40554,1.568965,0.7846176,1.836053803992105,1.9017436701901187,3.3552979126626443,3.36465966413714,3.920288272354309,2.518777380371967,0.0,1.0,18.611046,18.441122,18.187256,17.522476,16.682598,16.034763,15.446986,0.17058018,0.21674956,0.15744479,0.084983535,0.03125411,0.01064043,0.014100251
iDR3.SPLUS-s20s24.001649,318.0081710512334,-26.27579604480146,0.174,0.009893,0.910766,ETG,0.76719224,0.25369167,0.07842216,0.9685177,1.0,0.0,0.0,1.0,17.442862,18.60800509258276,0.0546338371932506,17.484199165925947,0.0209066420793533,98.92295517275971,22.335851669311523,17.055643290144303,0.0209760293364524,16.706479565221933,0.0276619251817464,1.0,0.0,5.2337575,3,3.4923785,0,4.1461644,3.3657784,3.326813,1.7666173,0.8117812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.799683,20.13716,19.617779,19.907578,18.175827,17.383047,16.896435,0.27546766,0.67948455,0.38819155,0.49318632,0.08265023,0.024473146,0.039696686
iDR3.SPLUS-s20s24.034567,317.7387915272492,-25.67028887304998,0.149,0.027758,0.426436,ETG,0.74961627,0.2726558,0.017379133,0.9923848,1.0,0.0,0.0,1.0,17.736696,19.02413898895514,0.098841480910778,17.793465274463795,0.0342629924416542,19.713738116724425,0.2081745713949203,17.373273070829132,0.0344106145203113,17.218299376909368,0.0544490776956081,1.0,0.0,4.8582163,3,4.8130217,0,5.3947787,4.572499,4.2945895,2.2805297,0.8475786,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.482529,19.125612,20.322021,19.133102,18.310013,17.731018,17.367447,0.65642595,0.34279442,0.91339576,0.29888174,0.1143683,0.04132702,0.07481357
iDR3.SPLUS-s33s43.056488,316.7857934442409,-42.353120236950986,0.1675,0.009693,0.930506,ETG,0.54887754,0.4582932,0.045291632,0.97997016,1.0,0.0,0.0,1.0,16.795164,17.901201461233715,0.0469469763338565,16.86607893006919,0.0221918541938066,21.10149502617141,0.9693795442581176,16.449640588185925,0.0238598026335239,16.10411302358365,0.0358759239315986,0.99,0.01,4.983381,3,4.5699306,0,4.9568286,4.3426723,4.5312543,1.9102143,0.87609893,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.99,19.319595,19.120232,19.702229,18.463097,17.63168,16.825378,16.247576,0.32901663,0.5040473,0.7642091,0.24389443,0.088634975,0.025709325,0.04808783
iDR3.SPLUS-s20s24.018350,318.0644514190626,-25.983865167213345,0.0575,0.006395,0.996342,ETG,0.059432317,0.90799147,0.16965167,0.94029313,0.0,1.0,0.0,1.0,16.143198,16.99134499306433,0.0126965939998626,16.141984426125394,0.006533948238939,19.13400565110897,0.0922234952449798,15.699328436022876,0.0062158261425793,15.38817420028504,0.0082249324768781,0.99,0.01,3.5178175,2,3.7377827,0,6.5972915,4.271336,3.179643,1.6884665,0.6474378,1.0953234924843098,1.1131081206456088,1.5360790873242445,5.205001068596951,6.30000564726154,6.6163501912674,0.0,0.99,18.604149,18.33386,18.333874,17.579372,16.71356,16.10034,15.515395,0.08951758,0.12602295,0.11392723,0.05652682,0.021731813,0.007893901,0.011224387
iDR3.SPLUS-s32s45.005921,319.3455352387967,-42.08070717003982,0.024,0.005762,0.996529,ETG,0.031008668,0.9433597,0.0020818175,0.99899274,0.0,1.0,0.0,1.0,14.85724,15.540490156466143,0.0075422041118144,14.854770466999549,0.0043236957862973,17.197942436672015,0.036816943436861,14.470580602082888,0.0046498123556375,14.212405165317554,0.0069036474451422,1.0,0.0,4.3101397,2,4.6562505,0,10.846647,10.557572,4.7550817,1.8831726,0.9733489,0.6414024137646873,0.686816544316794,1.0649962788783751,6.378397900953893,6.953465511487134,5.783844603003349,0.0,1.0,16.83677,16.821842,16.343365,16.019636,15.35413,14.787816,14.293921,0.043462202,0.07860461,0.046079352,0.034137532,0.014888775,0.004583184,0.008338068
iDR3.SPLUS-s22s21.063143,314.93400337024264,-27.88925320412538,0.0955,0.009909,0.953679,ETG,0.42405438,0.56879544,0.1994643,0.91203797,0.0,1.0,0.0,1.0,17.184828,18.09807096547925,0.027881421148777,17.14836922770652,0.0128315379843115,19.87487968381088,0.1739205121994018,16.710934058982463,0.0113189462572336,16.436270811399424,0.0153180584311485,1.0,0.0,4.045174,2,3.7694669,0,4.4890304,4.3391943,3.5896833,1.606528,0.96662176,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.320116,19.794233,18.958195,18.91159,17.785275,17.097137,16.559874,0.14326783,0.3712809,0.15481001,0.14647728,0.046542805,0.013890108,0.021524895
iDR3.SPLUS-s22s21.010734,315.69172901954573,-28.77592628235891,0.078,0.017193,0.792822,ETG,0.5117193,0.49180385,0.13396226,0.94913864,0.0,0.0,0.0,1.0,17.76851,18.552851213150955,0.0303866565227508,17.73261028213635,0.0159825962036848,20.20769893034285,0.1685496121644973,17.295492239282844,0.0138181746006011,16.973657570397254,0.0180467367172241,1.0,0.0,3.8176866,2,5.393171,0,3.6388905,3.117093,5.26897,2.3580766,0.85660535,1.125374544818673,1.1451717048088912,1.329565183644043,7.996217335697687,9.652672244032464,14.321862676778418,0.0,1.0,20.166851,20.62067,19.58366,19.346722,18.460978,17.67368,17.13733,0.22114828,0.56313896,0.19475155,0.1551934,0.061366662,0.017186094,0.026275847
iDR3.SPLUS-s22s21.014283,315.45531556589265,-28.71668291895429,0.0755,0.0062759999999999,0.99414,ETG,0.19594462,0.7695773,0.017867189,0.98891443,0.0,1.0,0.0,1.0,16.266066,17.09302435113383,0.0106317698955535,16.133433185701207,0.0052129146642982,19.21314730484423,0.0837737992405891,15.629181715220067,0.0042504952289164,15.291175411153262,0.0051790033467113,0.93,0.06,3.391311,3,3.997834,0,4.7887087,4.472668,4.0936136,1.8320571,0.934003,0.2613932253242651,0.2867578065644524,0.9007852869427524,139.9567838890561,145.36575982179448,29.46320923354683,0.0,0.93,19.165316,18.334286,18.405296,17.964909,16.816805,16.085129,15.440169,0.10806572,0.08612766,0.08142041,0.05444395,0.017911952,0.0056472337,0.0074881637
iDR3.SPLUS-s22s21.014559,315.4545034599412,-28.717637582594104,0.072,0.006029,0.992251,ETG,0.3678948,0.6174584,0.013247751,0.9942561,0.0,1.0,0.0,1.0,16.259266,17.094032360265558,0.0106754088774323,16.170022124253304,0.0053714485839009,19.087011385547697,0.0751440078020095,15.708288808181694,0.0045221494510769,15.3803402975674,0.0055824592709541,0.91,0.09,3.3263936,3,4.2310867,0,5.299471,4.2369256,4.2381215,1.8967303,0.79949975,0.2445522651795128,0.3624692469797859,0.8568856816446941,147.45658267555814,83.90256277841083,30.026297368673543,0.0,0.91,19.09298,18.622107,18.671947,17.915668,16.797638,16.144964,15.531221,0.101719186,0.11172017,0.10370883,0.0523617,0.017696295,0.0059190285,0.008075807
iDR3.SPLUS-s30s47.024787,318.08895008066736,-39.04549634480572,0.229,0.02222,0.5179,ETG,0.6184767,0.39482498,0.11171974,0.9540903,1.0,0.0,0.0,1.0,17.814295,18.93200056820366,0.0601208582520484,17.847304459606733,0.0231438428163528,20.184339022265,0.2110365927219391,17.355605411910084,0.0213601235300302,17.06419784981422,0.0369983874261379,1.0,0.0,4.4210124,2,5.760748,0,4.329521,3.5761988,5.1555176,1.8360579,0.8260033,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.95304,19.84166,19.213707,19.966314,18.540878,17.771887,17.115776,0.3513001,0.47121084,0.23632982,0.46439597,0.09887217,0.030267991,0.038197186
iDR3.SPLUS-s23s26.006246,322.4907667063902,-30.181307270325338,0.088,0.007578,0.988619,ETG,0.34699407,0.6373293,0.18583655,0.91690683,0.0,1.0,0.0,1.0,17.034718,17.822860554166457,0.0205062441527843,16.999646895894784,0.0110637564212083,19.691433673453503,0.132939875125885,16.503651290491458,0.010737145319581,16.21269579020666,0.0157728381454944,1.0,0.0,4.3602414,0,3.2685165,0,4.31468,3.978221,3.25085,1.5607896,0.9220199,1.296402085305188,1.70036611630574,2.030031339365554,7.546379606617759,5.483315290701484,7.694007640471998,0.0,1.0,19.222385,19.534113,19.04671,18.509972,17.543587,16.8648,16.320406,0.12987196,0.29746094,0.16812822,0.102305695,0.037145488,0.011613992,0.021100061
iDR3.SPLUS-s20s24.050849,318.89897106900884,-25.39366785342089,0.0505,0.005689,0.996298,ETG,0.109959066,0.85262674,0.01639987,0.98816866,0.0,1.0,0.0,1.0,14.636633,15.421703186827049,0.0066148047335445,14.598055176003632,0.0033834211062639,17.37624015480738,0.0408373363316059,14.167785696944774,0.0033084265887737,13.872487594190837,0.0044589396566152,1.0,0.0,3.9399908,3,3.9697583,0,12.367131,9.260546,3.8110087,2.023737,0.7488031,0.1751335755467777,0.1751658644510463,0.5347065454058837,171.32926122411595,214.08262958088727,45.94935069977226,0.0,1.0,17.080755,16.689236,16.766037,16.082397,15.122129,14.544097,13.946529,0.049512047,0.062536225,0.060734335,0.03199411,0.011228587,0.0040835054,0.005819719
iDR3.SPLUS-s32s45.008248,319.5185855472722,-42.015564323854,0.151,0.00855,0.956406,ETG,0.40709803,0.5844525,0.0555748,0.98056614,0.0,1.0,0.0,1.0,16.938013,17.877858056645984,0.0302667431533336,16.91428751163827,0.0134174404665827,20.179372168870703,0.2705885469913482,16.461453326240996,0.0138004012405872,16.107449418247505,0.0189789459109306,1.0,0.0,4.7310534,2,3.8850965,0,5.3478117,4.1416497,3.9049067,1.5464747,0.7744569,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.06607,19.08111,18.593311,18.595364,17.680222,16.780409,16.21049,0.16111515,0.30073035,0.17570885,0.17451504,0.059817273,0.013400394,0.02329791
iDR3.SPLUS-s32s45.015319,318.3412447624349,-41.87747394773362,0.1375,0.007615,0.99005,ETG,0.8999491,0.12113866,0.029219842,0.98015976,1.0,0.0,0.0,1.0,16.807465,17.591777185992367,0.0519733168184757,16.70219815697063,0.0251129101961851,18.97012764642196,0.2103212624788284,16.252316442625702,0.0260059460997581,16.006552475969155,0.039982259273529,1.0,0.0,5.6295424,3,28.296644,0,12.347681,7.1594152,22.818167,9.036763,0.5798186,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,18.694359,16.213316,17.88783,18.54092,17.2887,16.585938,15.911002,0.2702146,0.0517097,0.21055366,0.3803004,0.09437939,0.025334796,0.040654458
iDR3.SPLUS-s32s45.015412,318.33742958446896,-41.88329276416208,0.1325,0.014242,0.80698,ETG,0.723705,0.29396778,0.012249435,0.99071795,1.0,0.0,0.0,1.0,16.712132,17.716266341289202,0.0228623319417238,16.736974585482006,0.0104729915037751,19.583740920419704,0.1395250707864761,16.290491876079834,0.0105843944475054,15.962718448977713,0.0147214401513338,1.0,0.0,4.1388993,3,5.1118507,0,5.558785,4.077722,5.05828,2.0032494,0.73356354,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.586838,18.489367,18.48662,18.27801,17.482883,16.62851,16.028887,0.23080344,0.15648516,0.13799919,0.113263376,0.04369435,0.010753215,0.017597063
iDR3.SPLUS-s32s45.021616,318.218062120171,-41.74344374563414,0.143,0.007603,0.971191,ETG,0.3542833,0.6305492,0.078864165,0.9724501,0.0,1.0,0.0,1.0,16.77874,17.753991551927374,0.0269514601677656,16.797554182296665,0.0124648911878466,19.65728547498814,0.1733957380056381,16.329270579503664,0.0124455085024237,16.0259126873784,0.0177865196019411,0.99,0.01,4.5650215,0,4.1234517,0,6.361582,3.8925307,4.159699,1.6473811,0.61188096,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.99,19.32741,19.034552,19.163376,18.827333,17.421432,16.63959,16.072508,0.21130516,0.29800165,0.294141,0.21452503,0.047240492,0.012213405,0.020784754
iDR3.SPLUS-s32s45.021971,319.4924129158812,-41.73059669875197,0.122,0.029898,0.422633,ETG,0.39234343,0.596795,0.009742303,0.99669087,0.0,1.0,0.0,1.0,17.458252,18.25463076060156,0.033049788326025,17.49826276962129,0.0180302876979112,19.64750573897154,0.1324521154165268,17.091514161579383,0.0190409682691097,16.9271451305446,0.0310199167579412,1.0,0.0,4.588064,3,9.391555,0,4.401753,3.2627988,8.430638,3.3388171,0.74124986,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.23873,20.185602,18.847446,18.83777,17.982887,17.419477,16.964003,0.15084255,0.65881616,0.17153765,0.16855119,0.06129213,0.018925928,0.035866253
iDR3.SPLUS-s32s45.040731,318.33853494304395,-41.34824099000722,0.166,0.007964,0.964541,ETG,0.89090574,0.12996943,0.2200672,0.90141135,1.0,0.0,0.0,1.0,17.401268,18.54009315716351,0.0531702823936939,17.44479824261593,0.0214432757347822,21.35819652895244,0.8205546140670776,17.00091372843646,0.0220444109290838,16.51252747561696,0.0268758237361907,1.0,0.0,5.016016,3,3.9274604,0,5.5731826,3.4545755,4.012789,1.5891997,0.6198569,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.34099,20.033,19.754755,19.147833,18.44946,17.367151,16.675364,0.53386307,0.7435164,0.49545214,0.28176084,0.11674723,0.02247317,0.034769446
iDR3.SPLUS-s32s45.041038,318.4345516666665,-41.342403987829655,0.1245,0.012665,0.885532,ETG,0.29772773,0.6799809,0.2510859,0.9201538,0.0,1.0,0.0,1.0,16.908085,17.751899443164334,0.0268994253128767,16.912204950166377,0.013722626492381,19.752473495547854,0.1927542835474014,16.505137877216516,0.0144604705274105,16.18690717474412,0.0204402841627597,1.0,0.0,4.4157715,0,4.7315836,0,5.4542437,4.760938,4.5255475,1.7922693,0.87288696,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.100378,19.0036,19.228935,18.754444,17.388184,16.82243,16.331697,0.17529204,0.2955443,0.3124318,0.20079681,0.045892254,0.014248238,0.026046192
iDR3.SPLUS-s32s45.042286,319.5183483521703,-41.31163229441036,0.233,0.01211,0.7577699999999999,ETG,0.71485865,0.3028228,0.039039962,0.98161983,1.0,0.0,0.0,1.0,17.433088,18.7933577300949,0.0696888342499733,17.474633987878303,0.0226198267191648,20.550850736965383,0.4011894762516022,16.93456889429089,0.0214595217257738,16.688663570950773,0.0325881205499172,0.99,0.01,5.235831,3,4.248235,0,4.6217594,4.226854,4.156011,1.6459205,0.91455513,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.99,20.10155,19.61657,18.974995,19.632807,18.523285,17.311152,16.713608,0.44004682,0.52093714,0.25345227,0.45897555,0.13031971,0.021975026,0.03717683
iDR3.SPLUS-s22s21.077947,315.65591340267554,-27.588662310438885,0.1315,0.007651,0.986181,ETG,0.41585723,0.5770842,0.014288608,0.99330187,0.0,1.0,0.0,1.0,16.844145,17.888867439280556,0.0294555239379405,16.859907633695876,0.0127489939332008,19.710341956054894,0.1928920298814773,16.416193254667355,0.011081350967288,16.059947050724734,0.0141106015071272,1.0,0.0,4.794707,3,3.9205573,0,5.132126,4.750375,3.7877152,1.6951553,0.92561543,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.477526,19.880209,19.252226,18.789234,17.495848,16.765146,16.09333,0.22028653,0.53743035,0.26865497,0.17382216,0.047092874,0.013530697,0.018489528
iDR3.SPLUS-s33s43.006127,315.86941873769376,-43.34344220353157,0.148,0.008822,0.955067,ETG,0.55296916,0.45481113,0.021329753,0.9909044,1.0,0.0,0.0,1.0,16.745749,17.667779839971203,0.0392813272774219,16.741995752587147,0.0204994063824415,20.64489182360753,0.6388410925865173,16.21013172009843,0.0199154186993837,15.875609836578043,0.0303463712334632,0.99,0.0,5.4272003,3,4.1424856,0,4.7744126,4.1039605,4.168499,1.7572898,0.8595739,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.99,21.88025,99.0,20.869856,99.0,17.363832,16.493776,16.132874,3.4854016,20.52547,2.3191087,20.624624,0.07201255,0.01978734,0.045179535
iDR3.SPLUS-s33s43.008852,315.94525034546297,-43.26458303028348,0.136,0.011775,0.910745,ETG,0.722521,0.29774544,0.18705072,0.9244674,1.0,0.0,0.0,1.0,17.256145,18.23225394979212,0.0447897166013717,17.24638371882772,0.0224457271397113,20.068281151260702,0.2559953331947326,16.830482784995407,0.0239605847746133,16.557283131906576,0.0385459214448928,1.0,0.0,5.022847,2,3.46439,0,3.8065507,2.7671654,3.6404047,1.5346642,0.72694826,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.045156,19.8092,18.70919,18.879717,17.862602,17.138393,16.557579,0.43732488,0.6477876,0.21524723,0.2501455,0.077192225,0.02454757,0.045458857
iDR3.SPLUS-s33s43.009673,316.9770606028775,-43.26168846314621,0.0335,0.00595,0.993217,ETG,0.06189161,0.9051015,0.010186178,0.9952188,0.0,1.0,0.0,1.0,14.663647,15.471725900251885,0.0096932416781783,14.663969765841328,0.0055497447028756,17.254657697637953,0.050508365035057,14.20365055135654,0.0057233460247516,13.945198982010952,0.0092604923993349,1.0,0.0,4.487429,2,4.552313,0,11.38165,8.073244,4.702101,1.9822373,0.7093211,0.34563762509781,0.4417756280035196,0.5015531783333849,28.4096167305544,21.73771581359092,33.72977424933439,0.0,1.0,17.016077,17.05469,16.454645,16.045923,15.227725,14.557604,13.99028,0.07126778,0.13540651,0.07295659,0.050058417,0.01867822,0.006113646,0.011434729
iDR3.SPLUS-s23s26.024476,322.345829804797,-29.844559510274745,0.228,0.0116189999999999,0.827975,ETG,0.8116301,0.21163057,0.109909765,0.94532365,1.0,0.0,0.0,1.0,17.685644,18.943453983218863,0.0543223991990089,17.755554407009797,0.0211444664746522,98.93568348504306,22.15549087524414,17.195446878143205,0.0194643400609493,16.9759128090436,0.0309169590473175,1.0,0.0,4.6737776,2,3.34092,0,4.174167,3.4577975,3.3176217,1.5928478,0.8283802,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.5635,19.325285,19.942163,19.59087,18.712875,17.561039,16.981453,0.44583157,0.24897873,0.37411535,0.26832187,0.103388935,0.020964487,0.03750623
iDR3.SPLUS-s33s43.026534,316.84494779178004,-42.84603402640498,0.1655,0.013504,0.827047,ETG,0.71399224,0.3047736,0.039503265,0.98529017,1.0,0.0,0.0,1.0,17.279226,18.286534439230174,0.0560860037803649,17.27315851126318,0.0268669053912162,20.22082748848665,0.358714610338211,16.745822112506445,0.0260339304804801,16.55883784936163,0.045263398438692,1.0,0.0,5.3934236,2,3.991508,0,3.7761328,3.4147725,4.0702415,1.7158679,0.90430415,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.587835,19.720827,18.750772,19.66134,18.125237,17.102829,16.653358,0.35198316,0.7314572,0.26910138,0.6168441,0.117350064,0.02781873,0.058125794
iDR3.SPLUS-s33s43.032182,316.4207868110324,-42.70009615792236,0.1965,0.011931,0.8987120000000001,ETG,0.5770561,0.43157065,0.09985336,0.97145665,1.0,0.0,0.0,1.0,16.853348,18.24659284202449,0.0582630112767219,16.953061518338572,0.0220786593854427,19.635274248485715,0.2349307686090469,16.516339466606002,0.0228273328393697,16.358858377267925,0.0407367050647735,0.98,0.02,5.15397,2,3.495064,0,4.377587,3.6910832,3.634697,1.5322579,0.8431776,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.98,21.568314,19.836142,18.911146,18.867668,17.840128,16.842096,16.377382,2.4254968,0.9082433,0.3355262,0.32075158,0.09742379,0.02407316,0.048780233
iDR3.SPLUS-s33s43.032846,316.9036840123673,-42.688606861268696,0.101,0.013576,0.803666,ETG,0.35802427,0.62779707,0.06265132,0.9767314,0.0,1.0,0.0,1.0,16.256151,17.092069383312904,0.0245838891714811,16.25311696797398,0.0138038899749517,19.01288438278396,0.1538976430892944,15.827441898687075,0.0145866135135293,15.565500218489776,0.0235738717019557,1.0,0.0,4.6462545,3,3.9182515,0,5.664033,5.1736846,4.0232596,1.696062,0.9134277,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,18.672379,18.618258,18.601095,18.257126,16.748074,16.116045,15.564335,0.19675556,0.34406167,0.30233687,0.2194875,0.043324746,0.01472534,0.027781488
iDR3.SPLUS-s33s43.034769,315.8757208205712,-42.64249948220201,0.0845,0.007351,0.993715,ETG,0.083595306,0.8801953,0.0130934715,0.995707,0.0,1.0,0.0,1.0,15.614302,16.530711441844904,0.0166512429714202,15.608864540287584,0.0088506266474723,18.943824799303226,0.1660363972187042,15.156116675860892,0.0090023893862962,14.900564819867402,0.0145438713952898,0.99,0.01,4.440808,2,3.832087,0,6.4610105,6.166406,4.1892433,1.7660348,0.95440274,1.1397417361515958,1.1404765952459128,1.4945715348146271,9.03080070739624,11.273958218473837,13.129426546969173,0.0,0.99,17.854168,17.782644,17.82114,17.417643,16.250004,15.490969,14.943748,0.10704979,0.18389097,0.16574982,0.114093326,0.030933186,0.009613806,0.017882708
iDR3.SPLUS-s33s43.034794,315.21220696705984,-42.62285880634743,0.1689999999999999,0.019351,0.732114,ETG,0.70225567,0.31634468,0.021303978,0.99080783,1.0,0.0,0.0,1.0,17.527401,18.736534626735622,0.0841126069426536,17.58971670976408,0.0354147627949714,98.95167471503308,21.470489501953125,17.089407174731225,0.0355880185961723,17.022351046078477,0.0687045007944107,1.0,0.0,5.1734195,2,4.8303485,0,4.0645065,3.299142,13.760962,5.801128,0.8116956,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,22.714245,20.053026,19.664055,19.435125,18.20771,17.45562,16.940283,5.9212756,0.94282436,0.6152618,0.49609888,0.12524153,0.037628792,0.07475939
iDR3.SPLUS-s33s43.035998,315.8852236433615,-42.59427552104635,0.19,0.016909,0.813753,ETG,0.6537318,0.36082238,0.1293346,0.9460647,1.0,0.0,0.0,1.0,17.383358,18.517030052511387,0.0651328191161155,17.43021786340952,0.02964405156672,20.396916029808786,0.4087908864021301,17.00530787258709,0.0312605015933513,16.88459855793989,0.0578188747167587,1.0,0.0,5.091945,3,3.4871032,0,3.8084018,3.2899506,3.6256256,1.5284338,0.86386645,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.175625,19.54123,19.230448,19.343018,18.289652,17.319479,17.007818,0.5821892,0.59845537,0.3915569,0.4318675,0.1279317,0.032279696,0.076060444
iDR3.SPLUS-s33s43.038375,315.42336490209124,-42.549778424826,0.079,0.004855,0.992586,ETG,0.07065943,0.89500594,0.012759506,0.99545234,0.0,1.0,0.0,1.0,15.264077,16.13151159804407,0.0148582076653838,15.261789389383132,0.0081591233611106,18.214869501797217,0.1068104729056358,14.820221884249236,0.0085550583899021,14.566663983282618,0.0138754844665527,1.0,0.0,4.7566442,2,4.696235,0,8.160194,7.1345716,4.926225,2.07672,0.8743139,0.5444764322342255,0.7599875313943525,1.7248279135033548,34.94833094334036,22.42237906135711,8.706288944446989,0.0,1.0,17.65071,17.700348,17.134857,16.785095,15.757102,15.15129,14.6161,0.11036254,0.21208037,0.11375945,0.08226239,0.025291331,0.008875055,0.01708911
iDR3.SPLUS-s33s43.039377,316.8586231271207,-42.52428142177863,0.103,0.008854,0.969495,ETG,0.09253981,0.8709038,0.010158346,0.99645764,0.0,1.0,0.0,1.0,15.517362,16.39216397625403,0.0175407081842422,15.514297085967112,0.0095245530828833,18.827889850744526,0.1755774319171905,15.044337008939555,0.0097008682787418,14.81793155118226,0.0161625631153583,1.0,0.0,4.87069,2,4.4903617,0,8.482788,5.800554,4.7130556,1.9868553,0.6838027,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,18.418133,17.810434,17.855692,17.190989,16.01722,15.423097,14.896561,0.20964855,0.22085996,0.20588954,0.11151912,0.029947877,0.01055153,0.020448724
